"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT3G44540",11.0068825056256,2.4498059124013,0.96005461340356,0.00114913263534919,0.00361065882314293,"AlcFAR4","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,393,195,0.80380844,0.13307836,"targetP, RC3","Mutant characterization; Heterologous expression in yeast",NA,"Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44550",172.437712776596,3.00158494928683,0.881080049889396,0.0000405544459593276,0.000171929474558538,"AlcFAR5","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,394,112,0.20095211,0,"targetP, RC5","Sequence similarity to CER4",NA,"High transcript co-upregulation with suberin biosynthetic genes, Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G44550",172.437712776596,3.00158494928683,0.881080049889396,0.0000405544459593276,0.000171929474558538,"AlcFAR5","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,394,113,0.20095211,0,"targetP, RC5","Mutant characterization; Heterologous expression in yeast",NA,"Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT3G45090",73.6671972377966,0.727962575500953,0.282798259919846,0.00614539947560687,0.0160930438162502,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G45770",313.074963360491,-0.326855934516038,0.141983690088815,0.0191937696991677,0.0438177809940684,NA,"Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Enoyl-ACP Reductase","ER","Enoyl-ACP Reductase","1.3.1.9","6",12,398,686,NA,NA,NA,"Sequence similarity to yeast ETR1",NA,NA,NA,NA,NA
"AT3G47350",1890.79779375475,-0.415349805751056,0.127535932320626,0.00104185761513962,0.00330706682937936,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,403,687,NA,NA,NA,"Sequence similarity to sesame steroleosin",NA,NA,"Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA,NA
"AT3G47520",3864.95803141443,0.369011410398479,0.155896982411137,0.0158334442595174,0.0370155785633305,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berkemeyer et al 1998;http://www.jbc.org/content/273/43/27927.long",NA,NA
"AT3G48610",1009.50679867213,1.17763332572128,0.143636802212191,0.0000000000000000975142811158061,0.00000000000000186799661929275,"NPC6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,405,131,0.30142817,1.46386191,"targetP, RC3","sequence similarity to bacterial PC-PLC",NA,NA,"Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G48780",3496.74620665224,-0.979660312491366,0.106191696375717,0.0000000000000000000135072530865973,0.000000000000000000377865771743952,"AtLCB2b","Sphingolipid Synthesis","Serine Palmitoyltransferase","SPT (LCB)","Subunit of Serine Palmitoyltransferase (LCB2b)","2.3.1.50","50",60,406,497,5.12427883,3.59311559,"targetP, RC3","Heterologous expression",NA,NA,"Dietrich et al 2008;http://dx.doi.org/10.1111/j.1365-313X.2008.03420.x","Teng et al 2008;http://dx.doi.org/10.1104/pp.107.113506",NA
"AT3G49160",243.65057774718,-3.67222879433695,0.618244733063516,0.000000000179814203567746,0.00000000168163809616079,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G49190",5.6876482525005,4.61963487595472,2.36492827734853,0.000417394693155227,0.00144934963196017,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,409,146,0.40190422,0.13307836,"targetP, RC2","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT3G49210",813.373784432341,1.55748361496715,0.212252294052134,0.0000000000000502697750467739,0.000000000000729279703873947,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,411,176,0.60285633,0.26615671,"targetP, RC1","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT3G50920",45.3555527052025,1.27795637863683,0.335390895102155,0.0000477476356303119,0.000200035419839835,"LPP &epsilon;1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,413,689,NA,NA,NA,"Heterologous protein expression and mutant characterization","lpp ε1","plastidial localization, double mutant lppε1lppε2 no change in bulk glycerolipid metabolism","Nakamura et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17652095?log$=activity",NA,NA
"AT3G51840",13246.8845548153,-1.20759012122265,0.10122460052357,0.0000000000000000000000000000000029766030156168,0.000000000000000000000000000000223592351887367,"ACX4","b-Oxidation","Acyl-CoA Oxidase","ACX","Acyl-CoA Oxidase","1.3.3.6","86",113,420,579,13.0618872,5.19005585,"targetP, RC5","Heterologous protein expression
and Characterization of mutant","acx4","high sequence similarity  with  ACX1. Acx5 single mutant does not exhibit a phenotype but  the  acx1 acx5 double mutant shows an altered response to IBA compared to single mutants. Adham AR, Zolman BK, Millius A, Bartel B. 2005. Mutations in Arabidopsis acyl-CoA  oxidase genes reveal distinct and overlapping roles in beta-oxidation. Plant J. 41:859–74",NA,"Rylott et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/12682048?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=33","Graham 2008;http://www.ncbi.nlm.nih.gov/pubmed/18444898?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT3G52310",73.821605533037,-1.28895901853858,0.37973006667821,0.000188605016513875,0.000705284216325106,"AtWBC28;AtABCG27","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,424,691,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G52930",13290.3426395132,0.465496283683811,0.129581494873179,0.000271607449783645,0.000982170658761488,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G52990",4.63548751666936,2.07245180704496,1.22300868381739,0.00961579198794084,0.023891116737637,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G53510",77.4264244468067,3.60422104987168,0.527067453206541,0.000000000000583340230625214,0.00000000000737838048211027,"AtWBC20;AtABCG20","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,425,692,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G53980",82.6791030956258,0.999053994352148,0.501662506059265,0.0167095684108877,0.0388277444179764,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 4",NA,"162",193,426,472,4.21999433,0.79847013,"targetP, RC3","Sequence similarity",NA,NA,NA,NA,NA
"AT3G54950",514.711872693058,1.05304988177867,0.170946517692263,0.000000000320493333377868,0.00000000290042526676529,"PLA IIIA","TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G55030",647.128541919703,-0.290302370705544,0.118637042099121,0.0134046912798502,0.031993688821245,NA,"Mitochondrial Phospholipid Synthesis","Phosphatidylglycerol-Phosphate Synthase","PGPS","Phosphatidylglycerol-Phosphate Synthase","2.7.8.5","23",29,430,314,1.70809294,0.66539178,"targetP, RC3",NA,"pgp1",NA,NA,NA,NA
"AT3G55030",647.128541919703,-0.290302370705544,0.118637042099121,0.0134046912798502,0.031993688821245,"PGPS2","Eukaryotic Phospholipid Synthesis","Phosphatidylglycerol-Phosphate Synthase","PGPS","Phosphatidylglycerol-Phosphate Synthase","2.7.8.5","23",29,430,313,1.70809294,0.66539178,"targetP, RC3","Heterologous Protein Expression","pgp1",NA,"Muller et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11741606?dopt=Abstract","Xu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/12068104?dopt=Abstract",NA
"AT3G55090",5.3425909495899,4.66780553404541,2.54048143256644,0.000756570826312151,0.0024809784065079,"AtWBC16;AtABCG16","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,431,696,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G55130",2743.24440373429,1.68013033979706,0.225532313701659,0.0000000000000188780009835862,0.000000000000286618559423747,"AtWBC19;AtABCG19","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,434,699,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT3G55290",25.8408745513112,2.33577882129096,0.519380029925546,0.000000978817766344638,0.00000550999339083889,NA,"Plastidial Fatty Acid Synthesis","Ketoacyl-ACP Reductase","KAR","Ketoacyl-ACP Reductase","1.1.1.100","4",10,437,350,2.10999717,0.79847013,"targetP, RC2","Sequence similarity to B. napus ketoacyl-ACP reductase",NA,NA,"Fisher et al 2000;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=10666637",NA,NA
"AT3G55440",20486.3625637825,0.424090513161562,0.142330902453334,0.00291457049244946,0.00833636623511293,NA,"Glycolysis","triose-phosphate isomerase","TPI",NA,"5.3.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giegé et al 2003;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC181336/?tool=pubmed",NA,NA
"AT3G56060",2152.40194857107,0.590905165669685,0.153075955502276,0.0000845672608497993,0.000338229660943042,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,702,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT3G56060",2152.40194857107,0.590905165669685,0.153075955502276,0.0000845672608497993,0.000338229660943042,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,701,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT3G58490",320.655284709911,-1.80279781882605,0.22134101928462,0.0000000000000000677334037451657,0.00000000000000132008407526036,"LPP &delta","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidate Phosphatase","PP","Phosphatidate Phosphatase","3.1.3.4","28",34,449,386,2.51190139,2.12925368,"targetP, RC3","sequence similarity",NA,"suggested function:LCB-P phosphatases (Ref2), non-plastidial localization (Ref 3)","Nakamura et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17652095?log$=activity","Tsegaye et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17635905?dopt=Abstract","Marion et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18643979?dopt=Abstract"
"AT3G58490",320.655284709911,-1.80279781882605,0.22134101928462,0.0000000000000000677334037451657,0.00000000000000132008407526036,NA,"Sphingolipid Synthesis","Long Chain Base 1-Phosphate Phosphatase","LCBPP","Long Chain Base 1-Phosphate Phosphatase","2.7.1.91","142",172,449,387,2.51190139,2.12925368,"targetP, RC3","Knockout",NA,NA,NA,NA,NA
"AT3G58550",325.099365179706,3.02294191341557,0.808352448940198,0.0000118637962981868,0.0000551951447495093,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 7",NA,"162",193,450,280,1.40666478,0,"targetP, RC4","Sequence similarity to protein related lipid transfer protein LTPG1",NA,"GPI anchored",NA,"Borner et al 2003;http://www.arabidopsis.org/servlets/TairObject?type=publication&id=501706978",NA
"AT3G59480",22.7443375620037,-1.7091556857393,0.538321163261456,0.000247114287760539,0.00090387558548414,NA,"Glycolysis","fructokinase","Probable FK-4",NA,"2.7.1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G61580",12141.6931975445,-1.63292128256117,0.117157596641393,0.00000000000000000000000000000000000000000000738338540904182,0.0000000000000000000000000000000000000000011190172062586,"SLD1","Sphingolipid Synthesis","Sphingobase-D8 Desaturase","SLD","Sphingobase-D8 Desaturase","1.14.19.4","55",66,455,572,11.8561746,13.5739922,"targetP, RC1","Heterologous expression",NA,NA,NA,NA,NA
"AT3G62590",549.81288176687,1.52746048266939,0.188860251243819,0.000000000000000156967586675014,0.00000000000000292850823365802,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G62860",550.428425506702,-0.370443206114068,0.136504465549139,0.00596390610561736,0.0156637288718303,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,458,704,NA,NA,NA,"Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT4G00240",314.717172769355,1.5276171362713,0.195925703864643,0.00000000000000156619480629646,0.0000000000000266356496265533,"PLDBETA2","Phospholipases",NA,NA,"Phospholipase D beta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G00400",1910.35679599611,-1.27184187612184,0.17536248777234,0.000000000000126279234284303,0.00000000000173339609554345,"AtGPAT8","Cutin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,462,451,3.71761406,6.25468269,"targetP, RC2","In planta overexpression and mutant characterization","gpat4,gpat8","Acyl acceptor could be glycerol-3-phosphate or glycerol","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17991776","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259",NA
"AT4G00500",28.837036130959,1.84199478571377,0.45614863747983,0.00000913625855300144,0.0000434549938375636,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G00550",908.195119297775,0.585728043940554,0.116586354419863,0.000000378276117371972,0.00000225295519280833,"DGD2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Digalactosyldiacylglycerol Synthase","DGDGS","Digalactosyldiacylglycerol Synthase","2.4.1.184","31",37,465,351,2.10999717,1.59694026,"targetP, RC4","Heterologous protein expression and mutant characterization","dgd2","Upregulated during -P","Kelly et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/14600212?log$=activity","Kelly et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11696551?ordinalpos=19&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Kelly et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15134746?log$=activity"
"AT4G00570",4343.24651165592,0.618922447607365,0.0999127924515028,0.00000000042827638670851,0.00000000382745095509704,NA,"Glycolysis","NAD-Malic Enzyme","NAD-ME2",NA,"1.1.1.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2006;http://www.plantphysiol.org/cgi/content/full/139/1/40",NA,NA
"AT4G02050",1770.12320914421,1.36841445560141,0.157275529223728,0.00000000000000000103789428477001,0.0000000000000000243545958534601,NA,"Transporters","monosaccharide transporter","STP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT4G02280",747.051724097947,1.97082661069065,0.176426766291497,0.00000000000000000000000000000970690647939974,0.000000000000000000000000000571001016990261,NA,"Sucrose Degradation","sucrose synthase","SUS3",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2011;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT4G09510",1.88561904445153,1.02821902635394,1.91857851649026,0.0177626213747316,0.0409350572200321,NA,"Sucrose Degradation","Neutral invertase","CINV2",NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barratt et al 2009;http://www.pnas.org/content/106/31/13124.long",NA,NA
"AT4G09760",23.876935007821,1.35804813519515,0.422738297743638,0.000353496002419601,0.00124423831999194,NA,"TAG Synthesis","Choline Kinase","CK","Choline Kinase","2.7.1.32","44",54,476,412,2.91380561,0.66539178,"targetP, RC3","Sequence similarity to soybean CK1",NA,NA,"Monks et al 1996;http://www.ncbi.nlm.nih.gov/pubmed/8934624",NA,NA
"AT4G09760",23.876935007821,1.35804813519515,0.422738297743638,0.000353496002419601,0.00124423831999194,NA,"Eukaryotic Phospholipid Synthesis","Choline Kinase","CK","Choline Kinase","2.7.1.32","44",54,476,413,2.91380561,0.66539178,"targetP, RC3","putative; Sequence similar to AtCK1",NA,NA,"Tasseva et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15147879?dopt=Abstract",NA,NA
"AT4G10020",16.6340458461608,-4.10814824225785,0.992652353345497,0.00000449951992420491,0.0000225063348567539,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,477,705,NA,NA,NA,"Sequence similarity to sesame steroleosin",NA,NA,"Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA,NA
"AT4G11830",221.606403383723,-0.596340816750998,0.255586570937884,0.0137659076095524,0.0327435939401881,"PLDGAMMA2","Phospholipases",NA,NA,"Other Phospholipase D gamma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G11840",1521.94972026066,0.52793535770213,0.186824738590606,0.0036806742305214,0.0102344670353317,"PLDGAMMA3","Phospholipases",NA,NA,"Other Phospholipase D gamma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G11850",2894.2505523217,1.36672742872064,0.244349618646945,0.00000000572636149509056,0.0000000446143646570935,"PLDGAMMA1","Phospholipases",NA,NA,"Other Phospholipase D gamma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G13050",995.098897555515,-0.678237380865488,0.111965936410846,0.000000000911813105131574,0.00000000782834543609297,NA,"Plastidial Fatty Acid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,484,257,1.20571267,0.93154849,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT4G13050",995.098897555515,-0.678237380865488,0.111965936410846,0.000000000911813105131574,0.00000000782834543609297,NA,"Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Acyl-ACP Thioesterase A","FATA","Acyl-ACP Thioesterase A","3.1.2.14","9",15,484,256,1.20571267,0.93154849,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT4G13840",6427.72767766933,0.466782177692895,0.129586991223442,0.000263443929890777,0.00095640874364321,NA,"Cuticular Wax Synthesis","CER2-like Protein","CER2 ?","CER2-like Protein",NA,"154",184,486,487,4.82285067,2.12925368,"targetP, RC5","Sequence similarity to CER2",NA,NA,NA,NA,NA
"AT4G14070",4697.41909538428,0.267465392723488,0.10358591356862,0.00922293695023957,0.022990418974741,"AAE15","Plastidial Fatty Acid Synthesis","Acyl-ACP Synthetase","AAS","Acyl-ACP Synthetase","6.2.1.20","18",24,487,433,3.21523378,1.73001862,"targetP, RC2","Mutant analysis","aae15",NA,"Koo et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/16262711",NA,NA
"AT4G14440",1556.07024740093,1.12067165767027,0.146399586289934,0.00000000000000784273520167423,0.000000000000124044243383141,"AtECI3","b-Oxidation","Enoyl CoA isomerase","Isom","Enoyl CoA isomerase (cytosolic)","5.3.3.8","90",262,489,707,NA,NA,NA,"Heterologous protein expression,",NA,"Encodes a peroxisomal delta3, delta2-enoyl CoA isomerase, involved in unsaturated fatty acid degradation. Mutant (ibr10) also found to be altered in the response to IBA and does not appear to be compromised in fatty acid breakdown during seed germination (Zolman et al., 2008).","Goepfert et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18657232?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G15130",745.407805240027,0.684945296555512,0.131091966052674,0.000000121657883354419,0.000000783824797355991,"AtCCT2","Eukaryotic Phospholipid Synthesis","Choline-Phosphate Cytidylyltransferase","CCT","Choline-Phosphate Cytidylyltransferase","2.7.7.15","46",56,491,240,1.10523661,0.26615671,"targetP, RC2","Homologous to CCT of Brassica napus",NA,NA,"Inatsugi et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/12461134?dopt=Abstract",NA,NA
"AT4G15130",745.407805240027,0.684945296555512,0.131091966052674,0.000000121657883354419,0.000000783824797355991,"AtCCT2","TAG Synthesis","Choline-Phosphate Cytidylyltransferase","CCT","Choline-Phosphate Cytidylyltransferase","2.7.7.15","46",56,491,239,1.10523661,0.26615671,NA,"Sequence similarity to Brassica napus BnCCT1",NA,NA,"Nishida et al 1996;http://www.ncbi.nlm.nih.gov/pubmed/8756587",NA,NA
"AT4G16155",2868.91840876876,-1.5330065785828,0.162767992755992,0.000000000000000000000944213261798299,0.0000000000000000000294167529507052,"LPD2 (E3)","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","LPD","Dihydrolipoamide Dehydrogenase, E3 component of Pyruvate Dehydrogenase Complex","nd,1.8.1.4","12,14",20,496,367,2.31094928,4.92389914,"experimental","Sequence similarity to  Synechocystis Dihydrolipoamide dehydrogenase) (LPD) (E3 component of pyruvate dehydrogenase complex)",NA,NA,"Engels et al 1997;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9387233",NA,NA
"AT4G16760",812.172012129523,0.564225585372044,0.248966040206322,0.0172958840507338,0.040002554090409,"ACX1","b-Oxidation","Acyl-CoA Oxidase","ACX","Acyl-CoA Oxidase","1.3.3.6","86",113,498,549,8.54046472,6.38776105,"targetP, RC3","Heterologous protein expression, Characterization of mutant","acx1","http://www.ncbi.nlm.nih.gov/pubmed/12481085?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=1","Hooks et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/9951734?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=56","Pinﬁeld-Wells et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/16146525?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=8","Graham 2008;http://www.ncbi.nlm.nih.gov/pubmed/18444898?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT4G20870",1397.24854520745,-1.59046325125085,0.161419000493344,0.0000000000000000000000149008451278057,0.000000000000000000000539213868985833,"AtFAH2","Sphingolipid Synthesis","Fatty Acid 2-hydroxylase","FA2H","Fatty Acid 2-hydroxylase",NA,"57",68,506,456,3.81809011,3.19388052,"targetP, RC3","Sequence similarity to yeast SCS7",NA,NA,NA,NA,NA
"AT4G21480",111.891204890814,-1.28146359980385,0.270780392132997,0.000000651745358023842,0.00000374742672383046,NA,"Transporters","monosaccharide transporter","STP12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT4G22330",2274.29991611424,-0.303480627252607,0.0799177220779876,0.000135450483937146,0.000520573456500756,"AtCES1","Sphingolipid Synthesis","Ceramidase","CDase","Ceramidase",NA,"53",64,511,463,3.91856617,4.25850737,"targetP, RC1","Sequence similarity to yeast YDC1",NA,NA,NA,NA,NA
"AT4G24230",29.8048370380827,-4.34900101203968,0.511114571671267,0.00000000000000000303841946591935,0.0000000000000000686107603325259,"ACBP3","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,520,711,NA,NA,NA,"Heterologous protein expression",NA,"Extracellular ACBP","Leung et al 2006;http://www.springerlink.com/content/f2698v01740h2352/",NA,NA
"AT4G24230",249.391081901402,-2.98133986475661,0.181841446311147,0.000000000000000000000000000000000000000000000000000000000000219864209646071,0.0000000000000000000000000000000000000000000000000000000000820985704569713,"ACBP3","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,520,711,NA,NA,NA,"Heterologous protein expression",NA,"Extracellular ACBP","Leung et al 2006;http://www.springerlink.com/content/f2698v01740h2352/",NA,NA
"AT4G24510",2310.12138707512,-0.475182939269035,0.152205909357377,0.00142223249744582,0.00437016342238421,"CER2","Cuticular Wax Synthesis","CER2-like Protein","CER2 ?","CER2-like Protein",NA,"154",184,521,550,8.74141683,8.65009309,"targetP, RC4","Mutant characterization; sequence similarity to acyltransferases; sequence similarity to maize glossy2","cer2","Reported to be nuclear localized; often mis-annotated as fatty acid elongase-like protein","Xia et al 1997;http://www.pubmedcentral.nih.gov/picrender.fcgi?artid=158556&blobtype=pdf","Xia et al 1996;http://www.pubmedcentral.nih.gov/picrender.fcgi?artid=161244&blobtype=pdf",NA
