"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT5G14930",7.6071418498459,-1.25999050493667,0.682714590630151,0.0084312958876354,0.0267265572125538,"SAG101","TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,348,678,NA,NA,NA,"Experimental: weak TAG lipase activity of recombinant protein. No lipid phenotype. Senescence associated phenotype","senescence associated gene 101 (sag101)",NA,"He et al 2002;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=11971136","Feys et al 2005;http://www.ncbi.nlm.nih.gov/entrez/utils/fref.fcgi?PrId=3494&itool=Abstract-nondef&uid=16040633&db=pubmed&url=http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16040633",NA
"AT5G15530",365.358739014462,-1.00195334918431,0.210556311216465,0.000000535921378187555,0.00000492369570977276,"BCCP2","Plastidial Fatty Acid Synthesis","Biotin Carboxyl Carrier Protein of Heteromeric ACCase","BCCP","Biotin Carboxyl Carrier Protein of Heteromeric ACCase","6.4.1.2","1",4,611,558,9.14332106,2.12925368,"targetP, RC3","Antisense and over-expression in plants, sequence similarity to Glycine max biotin carboxyl carrier protein precursor",NA,NA,"Thelen et al 2002;http://www3.interscience.wiley.com/journal/118957114/abstract","Chen et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19279196?dopt=Abstract","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961"
"AT5G16120",208.72573538036,-0.770090504218695,0.160852721825838,0.0000007120372567347,0.00000639859804898174,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,612,369,2.31094928,1.59694026,"targetP, RC2","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT5G16150",846.975012228271,-0.66371021224009,0.214890705120868,0.000976982671176256,0.00416207285443564,NA,"Plastid Transporters","Glucose transporter","GLT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G16240",806.590887512798,-0.851166199947728,0.153344832979214,0.0000000104760289463518,0.000000131689345219923,"DES1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,614,229,1.00476056,1.46386191,"targetP, RC3","heterologous expression",NA,NA,"Kachroo et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17072561",NA,NA
"AT5G16240",806.590887512798,-0.851166199947728,0.153344832979214,0.0000000104760289463518,0.000000131689345219923,"DES1","Plastidial Fatty Acid Synthesis","Stearoyl-ACP Desaturase","SAD","Stearoyl-ACP Desaturase","1.14.19.2","7",13,614,230,1.00476056,1.46386191,NA,"heterologous expression",NA,NA,"Kachroo et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17072561",NA,NA
"AT5G17630",1024.91036885081,0.454840992234434,0.166246750258511,0.00426958505949413,0.0150255781615749,NA,"Plastid Transporters","Xul 5-P, TP transporter","XPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G18630",252.201091766194,-1.183191803244,0.237240162190874,0.000000129619936922313,0.00000134772944699485,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,618,408,2.81332956,2.6615671,"targetP, RC3","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
"AT5G18630",55.024003225493,-0.972311369295751,0.369923557342571,0.00215143900349889,0.00828215790963214,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,618,408,2.81332956,2.6615671,"targetP, RC3","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
"AT5G18630",21.7967048798686,-0.988430181901555,0.500575643156796,0.0103057313254067,0.0316448753137206,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,618,408,2.81332956,2.6615671,"targetP, RC3","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
"AT5G18640",2722.98201972342,-0.667669897864215,0.139342868077156,0.000000848885142505819,0.00000751530682747236,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,619,120,0.20095211,1.73001862,"targetP, RC2","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
"AT5G19290",1871.25291122445,-0.271323063982884,0.0872802656919947,0.00166710588322861,0.006638369662273,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,621,567,10.6504619,3.99235066,"targetP, RC2","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score=75)",NA,NA,NA,NA,NA
"AT5G19410",48.0025988887457,4.58186969981853,0.639390740420483,0.000000000000169706375684927,0.00000000000483810421353395,"AtWBC24;AtABCG23","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,622,735,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT5G20410",608.497835244093,0.631052989215746,0.230200167360333,0.00313908954556573,0.0115432244970894,"MGD2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Monogalactosyldiacylglycerol Synthase","MGDGS","Monogalactosyldiacylglycerol Synthase","2.4.1.46","29",35,624,284,1.40666478,0.13307836,"targetP, RC3","Heterologous protein expression and mutant characterization","mgd2","MGDG Synthase Type B, involved in lipid membrane remodeling during -P","Awai et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11553816?log$=activity","Kobayashi et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/18808455?log$=activity","Benning et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15590685?log$=activity"
"AT5G20830",52.9104070513138,1.82881501830362,0.51457634284444,0.0000386861366291946,0.000238309140215228,NA,"Sucrose Degradation","sucrose synthase","SUS1",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2010;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT5G23190",88.0111350326643,4.20245225798267,0.600486648488897,0.000000000000140093374785424,0.00000000000403324683048725,"CYP86B1","Aliphatic Suberin Synthesis","Fatty Acyl Omega-Hydroxylase","FAH","Fatty Acyl Omega-Hydroxylase (CYP86B) (ER)","1.14.13.*","199",279,630,737,NA,NA,NA,"Mutant and transgenic RNAi lines phenotype;  ectopic overexpression in plants (*)","cyp86b1/ralph","Root and seed suberin phenotype","Compagnon et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19525321?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Molina et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19759341?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT5G23670",566.754930641134,-0.781267882845189,0.17674681959421,0.00000402553539640019,0.000030615365623572,"AtLCB2a","Sphingolipid Synthesis","Serine Palmitoyltransferase","SPT (LCB)","Subunit of Serine Palmitoyltransferase (LCB2a)","2.3.1.50","50",60,632,470,4.11951828,5.45621256,"targetP, RC3","Heterologous expression",NA,NA,"Dietrich et al 2008;http://dx.doi.org/10.1111/j.1365-313X.2008.03420.x","Teng et al 2008;http://dx.doi.org/10.1104/pp.107.113506",NA
"AT5G24410",9.48332827330885,5.09842470247409,1.36428894879827,0.0000108891461002695,0.0000758402769596139,NA,"OPPP","6-phosphogluconolactonase","PGL4",NA,"3.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G24420",64.2408433001848,-1.37088979093872,0.695084831378876,0.0050817640648619,0.0173902054999212,NA,"OPPP","6-phosphogluconolactonase","PGL5",NA,"3.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G26340",3223.77944059952,0.995004180100732,0.278566463103637,0.000094337849251226,0.000526692941284723,NA,"Transporters","monosaccharide transporter","STP13 MSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT5G27600",2568.43434978816,0.826115037161847,0.174638602443333,0.000000910746004645437,0.000008003663902409,"AtLACS7","b-Oxidation","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase (peroxisomal)","6.2.1.3","95",124,640,304,1.60761689,0.66539178,"experimental","Characterisation of mutant","lacs7",NA,"Fulda et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14742880?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT5G27630",161.997081421254,0.854729942315414,0.198264187668993,0.00000574094846124467,0.0000421982187650492,"ACBP5","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,736,769,NA,NA,NA,"Heterologous protein expression",NA,"cytosolic ACBP","Leung et al 2004;http://www.springerlink.com/content/u541611817864w0k/",NA,NA
"AT5G35360",65.8598624721362,-1.64888351563173,0.342529478889693,0.000000175587497886371,0.00000178266411044544,"BC","Plastidial Fatty Acid Synthesis","Biotin Carboxylase of Heteromeric ACCase","BC","Biotin Carboxylase of Heteromeric ACCase","6.4.1.2 ,6.3.4.14","1,192",5,643,551,8.74141683,10.7793468,"targetP, RC2","Heterologous protein expression, sequence similarity to Glycine max biotin carboxylase",NA,NA,"Sun et al 1997;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=9414551","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961",NA
"AT5G35790",4184.94056134074,-0.477213860921584,0.137246793664264,0.000333265106653962,0.00161353349206104,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD1",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G37710",770.750555654054,-1.0995930026222,0.151781011875394,0.000000000000100257639717037,0.00000000000293787297654661,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G40610",711.695947949287,-0.536596198449463,0.137986430095891,0.0000609936658071394,0.000357680330097976,NA,"Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","NAD-dependent Glycerol-3-Phosphate Dehydrogenase","GPDH","NAD-dependent Glycerol-3-Phosphate Dehydrogenase (plastidial)","1.1.1.8","19",25,652,437,3.31570983,0.13307836,"targetP, RC3","Sequence similarity to AtGPDHc1",NA,NA,"Shen et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16415206",NA,NA
"AT5G40760",2300.8435588128,0.555673803993076,0.147398207862274,0.000101921548635161,0.000563882952194318,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD6",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G42740",2910.5442259011,0.401925172911922,0.146814850491395,0.0046625657436612,0.0162089063050039,NA,"Glycolysis","phosphoglucose isomerase","PGI",NA,"5.3.1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keurentjes et al 2008;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2575519/?tool=pubmed",NA,NA
"AT5G43330",1422.18592935554,0.798343771404173,0.124449898098225,0.0000000000614611325619178,0.00000000116896227886397,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G43590",4.96815817747724,3.45476482319212,1.59183120546532,0.00166074915907395,0.00661606420828413,NA,"TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G44520",1055.0374761262,-0.4119060105156,0.133593392280631,0.0014870967555761,0.00599514389882176,NA,"OPPP","ribose-5-phosphate isomerase","isomerase",NA,"5.3.1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G46110",810.876028091305,-0.444425681786508,0.143526786982299,0.00140433042135913,0.00570932244641241,NA,"Plastid Transporters","TP, 3-PGA transporter","TPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G47810",890.067388231246,-0.324564078791024,0.126503286959724,0.00847470242481612,0.0268382594260592,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK2",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2010;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT5G48880",95.8626311040563,0.990027713794463,0.290149552695215,0.000183195506991252,0.000950136918165957,"PKT1","b-Oxidation","Ketoacyl-CoA Thiolase","KAT","Ketoacyl-CoA Thiolase","2.3.1.16","89",116,670,484,4.72237461,0.79847013,"targetP, RC4","Over-expression in plants",NA,"This is the main thiolase that can be linked to the to the prt B scheme in the b-ox figure.","Germain et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11696182?ordinalpos=15&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Carrie et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17120136?ordinalpos=28&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT5G49460",2949.80785956476,-0.619968274541405,0.12138164027001,0.000000179886685424387,0.00000182431781206275,"ACLB-2","Cuticular Wax Synthesis","ATP Citrate Lyase B subunit","ATP-CL-&beta;","ATP Citrate Lyase B subunit","4.1.3.8","164",203,672,473,4.21999433,3.19388052,"targetP, RC4","Biochemical assay, Sequence similarity to Hs ACL",NA,NA,NA,NA,NA
"AT5G50600",4.66434618125197,-2.89964726265531,1.48520006617576,0.0024666245670185,0.00935708280330226,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,674,745,NA,NA,NA,"Mutant analysis and sequence similarity to sesame steroleosin",NA,NA,"Li et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17616511","Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA
"AT5G50700",3.2828477024498,-2.89845743561298,1.63409372581666,0.00425573727382066,0.0149848699587912,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,676,747,NA,NA,NA,"Sequence similarity to sesame steroleosin",NA,NA,"Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA,NA
"AT5G51210",7.20181606870837,-2.37681390214067,1.06803213347116,0.00145003219172817,0.00586280513145283,NA,"TAG Synthesis","Oil-Body Oleosin","OBO","Oil-Body Oleosin",NA,"79",106,678,267,1.30618872,0,"targetP, RC2","Sequence similarity",NA,NA,"Kim et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11929861",NA,NA
"AT5G51830",972.766325416905,1.00810082134389,0.191233277062676,0.0000000383191471948098,0.000000438302342913653,NA,"Glycolysis","fructokinase","pfkB-type",NA,"2.7.1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G52320",419.566891667779,1.76226481057422,0.308859226294,0.00000000135997843111729,0.0000000201846601140136,"CYP96A4","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,685,755,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT5G52920",13962.1382116041,-1.661412279539,0.15928068128746,0.0000000000000000000000000241689883018995,0.00000000000000000000000284879756733376,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G54800",1870.43489440223,0.911369428898782,0.134101580223021,0.00000000000377880624181294,0.0000000000875118256088573,NA,"Plastid Transporters","Glc 6-P, TP transporter","GPT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G55340",14.741005244939,1.81382303203391,0.84261166088656,0.00267332214864412,0.010051247700917,NA,"Cuticular Wax Synthesis","Wax Synthase","WS","Wax Synthase","2.3.1.75","152",182,693,135,0.30142817,0.39923507,"targetP, RC2","Sequence similarity",NA,"Expressed in bolting stem, flowers and siliques","Lardizabal et al 2000;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=58899&tool=pmcentrez","Klypina et al 2008;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6TBH-4SJ2WPS-3&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=36bb0748a9fb3a52a165485a75855a1d",NA
"AT5G55460",136.179727793048,1.13708353726987,0.389266864944418,0.000716277877950423,0.00315842375808201,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 3",NA,"162",193,700,122,0.20095211,0.26615671,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT5G56350",3626.99105941684,0.795400895522696,0.149587499513856,0.0000000442979847303326,0.00000050102088151325,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G56630",1861.9752585891,0.905677499239434,0.122547021169945,0.0000000000000525942632121798,0.00000000000160190058926089,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK7",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2011;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT5G58860",326.696612088428,2.63589188568123,0.510846010252826,0.0000000162886759906147,0.000000196849585477383,"CYP86A1","Aliphatic Suberin Synthesis","Fatty Acyl Omega-Hydroxylase","FAH","Fatty Acyl Omega-Hydroxylase (CYP86A) (ER)","1.14.13.*","199",279,709,410,2.81332956,0,"targetP, RC4","Heterologous protein expression, mutant characterization, ectopic overexpression in plants","cyp86a1/horst","Root but not seed suberin phenotype","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17991776","Hofer et al 2008;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=18544608","Benveniste et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9500987?ordinalpos=9&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT5G59310",368.66349914272,7.10895650248457,0.842249752330779,0.00000000000000000198823674878382,0.000000000000000105364522060046,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,710,593,16.8799773,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT5G59320",292.325084221936,6.20877476626462,0.995598293641066,0.00000000005281249947219,0.00000000101847142232319,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,711,608,49.6351714,0.13307836,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT5G60340",2498.91596555808,-0.681453470908775,0.142477535405982,0.00000083813451426162,0.00000743014020484543,"HAD","Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Hydroxyacyl-ACP Dehydrase","HAD","Hydroxyacyl-ACP Dehydrase","4.2.1.17","5",11,713,759,NA,NA,NA,"Sequence similarity to Trypanosoma brucei HTD2",NA,NA,NA,NA,NA
"AT5G60760",51.1734973050052,1.57802641443053,0.467475093174834,0.0000856329109739073,0.000484056142999818,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G61410",2523.13597590126,-0.989766622526919,0.193525237097306,0.0000000896893588142202,0.000000957574822379467,NA,"OPPP","ribulose-phosphate 3-epimerase","epimerase",NA,"5.1.3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G61520",508.640969709858,0.935255166218418,0.18818583965722,0.000000219268970140927,0.00000218562187339942,NA,"Transporters","monosaccharide transporter","STP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT5G61580",219.033586288486,-0.39604846110951,0.162223122360646,0.0110112385202293,0.0334601623704308,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK4",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2012;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT5G63450",36.3198986156494,3.17023662878313,0.659759081746598,0.000000101593808837988,0.00000107460493573703,"CYP94B1","Cutin Synthesis",NA,NA,"Fatty Acid Omega-Hydroxylase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G63680",2482.94460657933,0.682210902171299,0.129838614683959,0.0000000746533400965094,0.000000808847091688685,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G64280",2289.53939850742,-0.422655518194866,0.107958112067772,0.0000687225081940816,0.000398317779025675,NA,"Plastid Transporters","Malate transporter","DiT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G65110",63.689953151884,-0.594571050390189,0.26904333841025,0.0144282075185658,0.0421946411465845,"ACX2","b-Oxidation","Acyl-CoA Oxidase","ACX","Acyl-CoA Oxidase","1.3.3.6","86",113,723,542,8.03808444,2.26233204,"targetP, RC5",NA,"acx2",NA,"Hooks et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10571860?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=10","Pinﬁeld-Wells et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/16146525?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=8","Graham 2008;http://www.ncbi.nlm.nih.gov/pubmed/18444898?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT5G67050",9.01501179878663,1.32092513532319,0.815101688573253,0.0118086682928157,0.0355260210686347,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,727,81,0,0,"targetP, RC1","Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
"ATCG00500",122.137975015626,-1.44257632834793,0.314689691704852,0.000000650206960938777,0.00000588319792367496,"&beta;-CT","Plastidial Fatty Acid Synthesis","Carboxyltransferase &beta; Subunit of Heteromeric ACCase","&beta;-CT","Carboxyltransferase &beta; Subunit of Heteromeric ACCase","6.4.1.2,nd","1,207",3,729,83,0,0.13307836,"plastidial gene","Sequence similarity to E. coli Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta",NA,NA,"Li et al 1992;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=1355086",NA,NA
